t,x,v,a,id,lane,oldLane,pos,event,Vehicle
58,272.67,22.36169215372236,-0.0028066887186233326,335,6,-1,272.67,timer,HGV
59,1107.79,25.054834046403094,-0.036910900755668545,0,6,-1,1107.79,timer,electric car
59,1004.8,22.167064254345863,0.006590976689400657,333,6,-1,1004.8,timer,HGV
59,641.23,21.694579799148272,-0.007816878476210001,1,0,-1,641.23,timer,electric car
59,669.48,22.62774290801259,-0.011224086065653694,334,6,-1,669.48,timer,HGV
59,288.14,21.862389975288075,0.0055950514848410815,2,0,-1,288.14,timer,electric car
59,295.03,22.358885465003734,-0.0028066887186233326,335,6,-1,295.03,timer,HGV
60,1132.83,25.017923145647426,-0.036910900755668545,0,6,-1,1132.83,timer,electric car
60,1026.97,22.173655231035266,0.006590976689400657,333,6,-1,1026.97,timer,HGV
60,662.92,21.686762920672063,-0.007816878476210001,1,0,-1,662.92,timer,electric car
60,692.1,22.616518821946936,-0.011224086065653694,334,6,-1,692.1,timer,HGV
60,310.01,21.867985026772917,0.0055950514848410815,2,0,-1,310.01,timer,electric car
60,317.39,22.35607877628511,-0.0028066887186233326,335,6,-1,317.39,timer,HGV
61,1157.83,24.981012244891758,-0.036910900755668545,0,6,-1,1157.83,timer,electric car
61,1049.15,22.180246207724668,0.006590976689400657,333,6,-1,1049.15,timer,HGV
61,684.6,21.678946042195854,-0.007816878476210001,1,0,-1,684.6,timer,electric car
61,714.71,22.605294735881284,-0.011224086065653694,334,6,-1,714.71,timer,HGV
61,331.88,21.87358007825776,0.0055950514848410815,2,0,-1,331.88,timer,electric car
61,339.74,22.353272087566484,-0.0028066887186233326,335,6,-1,339.74,timer,HGV
62,1182.79,24.94410134413609,-0.036910900755668545,0,6,-1,1182.79,timer,electric car
62,1071.33,22.18683718441407,0.006590976689400657,333,6,-1,1071.33,timer,HGV
62,706.28,21.671129163719645,-0.007816878476210001,1,0,-1,706.28,timer,electric car
62,737.31,22.59407064981563,-0.011224086065653694,334,6,-1,737.31,timer,HGV
62,353.76,21.879175129742602,0.0055950514848410815,2,0,-1,353.76,timer,electric car
62,362.09,22.35046539884786,-0.0028066887186233326,335,6,-1,362.09,timer,HGV
63,1207.72,24.907190443380422,-0.036910900755668545,0,6,-1,1207.72,timer,electric car
63,1093.52,22.193428161103473,0.006590976689400657,333,6,-1,1093.52,timer,HGV
63,727.95,21.663312285243435,-0.007816878476210001,1,0,-1,727.95,timer,electric car
63,759.9,22.58284656374998,-0.011224086065653694,334,6,-1,759.9,timer,HGV
63,375.64,21.884770181227445,0.0055950514848410815,2,0,-1,375.64,timer,electric car
63,384.44,22.347658710129235,-0.0028066887186233326,335,6,-1,384.44,timer,HGV
63.324849609812446,0,22.22222222222222,0,3,-1,-1,0,start,electric car
63.324849609812446,0,22.22222222222222,0,3,0,-1,0,enter lane,electric car
63.324849609812446,0,22.22222222222222,0,336,-1,-1,0,start,HGV
63.324849609812446,0,22.22222222222222,0,336,6,-1,0,enter lane,HGV
64,1232.61,24.870279542624754,-0.036910900755668545,0,6,-1,1232.61,timer,electric car
64,1115.72,22.20001913779287,0.006590976689400657,333,6,-1,1115.72,timer,HGV
64,749.61,21.655495406767226,-0.007816878476210001,1,0,-1,749.61,timer,electric car
64,782.48,22.571622477684326,-0.011224086065653694,334,6,-1,782.48,timer,HGV
64,397.53,21.890365232712284,0.0055950514848410815,2,0,-1,397.53,timer,electric car
64,406.79,22.34485202141061,-0.0028066887186233326,335,6,-1,406.79,timer,HGV
64,15.0,22.22247175470735,0.0007391908195724886,3,0,-1,15.0,timer,electric car
64,15.0,22.22223197176177,2.8881089874549816e-05,336,6,-1,15.0,timer,HGV
65,1257.46,24.833368641869082,-0.036910900755668545,0,6,-1,1257.46,timer,electric car
65,1137.92,22.206610114482274,0.006590976689400657,333,6,-1,1137.92,timer,HGV
65,771.26,21.647678528291014,-0.007816878476210001,1,0,-1,771.26,timer,electric car
65,805.04,22.560398391618673,-0.011224086065653694,334,6,-1,805.04,timer,HGV
65,419.43,21.895960284197123,0.0055950514848410815,2,0,-1,419.43,timer,electric car
65,429.13,22.34204533269199,-0.0028066887186233326,335,6,-1,429.13,timer,HGV
65,36.78,21.63662250443003,7.094442061448254e-05,3,0,-1,36.78,timer,electric car
65,37.21,22.2062180417342,0.0002706860272467584,336,6,-1,37.21,timer,HGV
66,1282.27,24.796457741113414,-0.036910900755668545,0,6,-1,1282.27,timer,electric car
66,1160.13,22.213201091171676,0.006590976689400657,333,6,-1,1160.13,timer,HGV
66,792.9,21.639861649814804,-0.007816878476210001,1,0,-1,792.9,timer,electric car
66,827.59,22.54917430555302,-0.011224086065653694,334,6,-1,827.59,timer,HGV
66,441.33,21.901555335681966,0.0055950514848410815,2,0,-1,441.33,timer,electric car
66,451.47,22.339238643973363,-0.0028066887186233326,335,6,-1,451.47,timer,HGV
66,58.42,21.636764393271257,0.0002128332618434476,3,0,-1,58.42,timer,electric car
66,59.42,22.206759413788692,0.0008120580817402752,336,6,-1,59.42,timer,HGV
67,1307.05,24.759546840357746,-0.036910900755668545,0,6,-1,1307.05,timer,electric car
67,1182.35,22.21979206786108,0.006590976689400657,333,6,-1,1182.35,timer,HGV
67,814.54,21.632044771338595,-0.007816878476210001,1,0,-1,814.54,timer,electric car
67,850.13,22.537950219487367,-0.011224086065653694,334,6,-1,850.13,timer,HGV
67,463.23,21.90715038716681,0.0055950514848410815,2,0,-1,463.23,timer,electric car
67,473.81,22.33643195525474,-0.0028066887186233326,335,6,-1,473.81,timer,HGV
67,80.06,21.637048170953715,0.0003547221030724127,3,0,-1,80.06,timer,electric car
67,81.63,22.20784215789768,0.0013534301362337921,336,6,-1,81.63,timer,HGV
68,1331.79,24.72263593960208,-0.036910900755668545,0,6,-1,1331.79,timer,electric car
68,1204.57,22.22638304455048,0.006590976689400657,333,6,-1,1204.57,timer,HGV
68,836.17,21.624227892862386,-0.007816878476210001,1,0,-1,836.17,timer,electric car
68,872.66,22.526726133421715,-0.011224086065653694,334,6,-1,872.66,timer,HGV
68,485.14,21.91274543865165,0.0055950514848410815,2,0,-1,485.14,timer,electric car
68,496.15,22.333625266536114,-0.0028066887186233326,335,6,-1,496.15,timer,HGV
68,101.7,21.6374738374774,0.0004966109443013777,3,0,-1,101.7,timer,electric car
68,103.84,22.20946627406116,0.001894802190727309,336,6,-1,103.84,timer,HGV
69,1356.49,24.68572503884641,-0.036910900755668545,0,6,-1,1356.49,timer,electric car
69,1226.8,22.232974021239883,0.006590976689400657,333,6,-1,1226.8,timer,HGV
69,857.79,21.616411014386177,-0.007816878476210001,1,0,-1,857.79,timer,electric car
69,895.18,22.515502047356062,-0.011224086065653694,334,6,-1,895.18,timer,HGV
69,507.06,21.918340490136494,0.0055950514848410815,2,0,-1,507.06,timer,electric car
69,518.48,22.33081857781749,-0.0028066887186233326,335,6,-1,518.48,timer,HGV
69,123.34,21.638041392842315,0.0006384997855303429,3,0,-1,123.34,timer,electric car
69,126.05,22.211631762279133,0.002436174245220826,336,6,-1,126.05,timer,HGV
70,1381.16,24.648814138090742,-0.036910900755668545,0,6,-1,1381.16,timer,electric car
70,1249.04,22.239564997929286,0.006590976689400657,333,6,-1,1249.04,timer,HGV
70,879.4,21.608594135909968,-0.007816878476210001,1,0,-1,879.4,timer,electric car
70,917.69,22.50427796129041,-0.011224086065653694,334,6,-1,917.69,timer,HGV
70,528.98,21.923935541621336,0.0055950514848410815,2,0,-1,528.98,timer,electric car
70,540.81,22.328011889098864,-0.0028066887186233326,335,6,-1,540.81,timer,HGV
70,144.98,21.63875083704846,0.000780388626759308,3,0,-1,144.98,timer,electric car
70,148.26,22.2143386225516,0.002977546299714343,336,6,-1,148.26,timer,HGV
71,1405.79,24.611903237335074,-0.036910900755668545,0,6,-1,1405.79,timer,electric car
71,1271.28,22.246155974618688,0.006590976689400657,333,6,-1,1271.28,timer,HGV
71,901.0,21.60077725743376,-0.007816878476210001,1,0,-1,901.0,timer,electric car
71,940.19,22.493053875224756,-0.011224086065653694,334,6,-1,940.19,timer,HGV
71,550.91,21.92953059310618,0.0055950514848410815,2,0,-1,550.91,timer,electric car
71,563.14,22.32520520038024,-0.0028066887186233326,335,6,-1,563.14,timer,HGV
71,166.62,21.63960217009583,0.0009222774679882731,3,0,-1,166.62,timer,electric car
71,170.48,22.21758685487856,0.00351891835420786,336,6,-1,170.48,timer,HGV
72,1430.38,24.574992336579406,-0.036910900755668545,0,6,-1,1430.38,timer,electric car
72,1293.53,22.25274695130809,0.006590976689400657,333,6,-1,1293.53,timer,HGV
72,922.6,21.59296037895755,-0.007816878476210001,1,0,-1,922.6,timer,electric car
72,962.68,22.481829789159104,-0.011224086065653694,334,6,-1,962.68,timer,HGV
72,572.84,21.93512564459102,0.0055950514848410815,2,0,-1,572.84,timer,electric car
72,585.46,22.322398511661614,-0.0028066887186233326,335,6,-1,585.46,timer,HGV
72,188.26,21.640595391984434,0.0010641663092172383,3,0,-1,188.26,timer,electric car
72,192.7,22.221376459260014,0.004060290408701377,336,6,-1,192.7,timer,HGV
73,1454.94,24.538081435823738,-0.036910900755668545,0,6,-1,1454.94,timer,electric car
73,1315.79,22.259337927997493,0.006590976689400657,333,6,-1,1315.79,timer,HGV
73,944.19,21.58514350048134,-0.007816878476210001,1,0,-1,944.19,timer,electric car
73,985.16,22.47060570309345,-0.011224086065653694,334,6,-1,985.16,timer,HGV
73,594.78,21.940720696075864,0.0055950514848410815,2,0,-1,594.78,timer,electric car
73,607.78,22.31959182294299,-0.0028066887186233326,335,6,-1,607.78,timer,HGV
73,209.9,21.641730502714264,0.0012060551504462034,3,0,-1,209.9,timer,electric car
73,214.92,22.225707435695963,0.004601662463194893,336,6,-1,214.92,timer,HGV
74,1479.46,24.50117053506807,-0.036910900755668545,0,6,-1,1479.46,timer,electric car
74,1338.05,22.265928904686895,0.006590976689400657,333,6,-1,1338.05,timer,HGV
74,965.77,21.57732662200513,-0.007816878476210001,1,0,-1,965.77,timer,electric car
74,1007.62,22.4593816170278,-0.011224086065653694,334,6,-1,1007.62,timer,HGV
74,616.72,21.946315747560707,0.0055950514848410815,2,0,-1,616.72,timer,electric car
74,630.1,22.316785134224364,-0.0028066887186233326,335,6,-1,630.1,timer,HGV
74,231.54,21.643007502285325,0.0013479439916751685,3,0,-1,231.54,timer,electric car
74,237.15,22.230579784186403,0.00514303451768841,336,6,-1,237.15,timer,HGV
75,1503.94,24.464259634312402,-0.036910900755668545,0,6,-1,1503.94,timer,electric car
75,1360.32,22.272519881376297,0.006590976689400657,333,6,-1,1360.32,timer,HGV
75,987.34,21.569509743528922,-0.007816878476210001,1,0,-1,987.34,timer,electric car
75,1030.07,22.448157530962146,-0.011224086065653694,334,6,-1,1030.07,timer,HGV
75,638.67,21.95191079904555,0.0055950514848410815,2,0,-1,638.67,timer,electric car
75,652.42,22.31397844550574,-0.0028066887186233326,335,6,-1,652.42,timer,HGV
75,253.18,21.644426390697614,0.0014898328329041336,3,0,-1,253.18,timer,electric car
75,259.38,22.235993504731336,0.005684406572181926,336,6,-1,259.38,timer,HGV
76,1528.39,24.427348733556734,-0.036910900755668545,0,6,-1,1528.39,timer,electric car
76,1382.6,22.2791108580657,0.006590976689400657,333,6,-1,1382.6,timer,HGV
76,1008.91,21.561692865052713,-0.007816878476210001,1,0,-1,1008.91,timer,electric car
76,1052.51,22.436933444896493,-0.011224086065653694,334,6,-1,1052.51,timer,HGV
76,660.62,21.957505850530392,0.0055950514848410815,2,0,-1,660.62,timer,electric car
76,674.73,22.311171756787115,-0.0028066887186233326,335,6,-1,674.73,timer,HGV
76,274.83,21.64596648055808,0.0015551016998694574,3,0,-1,274.83,timer,electric car
