t,x,v,a,id,lane,oldLane,pos,event,Vehicle
47,599.68,21.80172310457262,-0.006237629053704069,1,0,-1,599.68,timer,electric car
47,612.63,22.216300812154532,-0.011960307140106733,334,6,-1,612.63,timer,HGV
47,365.88,21.954345395989094,-0.0036961045300490138,2,0,-1,365.88,timer,electric car
47,361.49,21.6943789995972,-0.0006618298351684443,335,6,-1,361.49,timer,HGV
47,112.97,22.464993494676747,-0.0032227826960231636,3,0,-1,112.97,timer,electric car
47,110.3,21.760032418009686,-0.0013250599594675026,336,6,-1,110.3,timer,HGV
48,879.5,22.498668989257975,0.0020248833568427033,0,0,-1,879.5,timer,electric car
48,879.51,22.507695162493704,0.002459902083603349,333,6,-1,879.51,timer,HGV
48,621.48,21.795485475518916,-0.006237629053704069,1,0,-1,621.48,timer,electric car
48,634.84,22.204340505014425,-0.011960307140106733,334,6,-1,634.84,timer,HGV
48,387.83,21.950649291459044,-0.0036961045300490138,2,0,-1,387.83,timer,electric car
48,383.18,21.69371716976203,-0.0006618298351684443,335,6,-1,383.18,timer,HGV
48,135.43,22.46131031445272,-0.0041435777520297794,3,0,-1,135.43,timer,electric car
48,132.06,21.758518063770296,-0.0017036485193153597,336,6,-1,132.06,timer,HGV
49,902.0,22.500693872614818,0.0020248833568427033,0,0,-1,902.0,timer,electric car
49,902.02,22.510155064577308,0.002459902083603349,333,6,-1,902.02,timer,HGV
49,643.27,21.789247846465212,-0.006237629053704069,1,0,-1,643.27,timer,electric car
49,657.04,22.192380197874318,-0.011960307140106733,334,6,-1,657.04,timer,HGV
49,409.78,21.946953186928994,-0.0036961045300490138,2,0,-1,409.78,timer,electric car
49,404.87,21.693055339926865,-0.0006618298351684443,335,6,-1,404.87,timer,HGV
49,157.89,22.45670633917269,-0.005064372808036396,3,0,-1,157.89,timer,electric car
49,153.82,21.75662512097106,-0.002082237079163217,336,6,-1,153.82,timer,HGV
50,924.5,22.50271875597166,0.0020248833568427033,0,0,-1,924.5,timer,electric car
50,924.53,22.512614966660912,0.002459902083603349,333,6,-1,924.53,timer,HGV
50,665.06,21.78301021741151,-0.006237629053704069,1,0,-1,665.06,timer,electric car
50,679.23,22.18041989073421,-0.011960307140106733,334,6,-1,679.23,timer,HGV
50,431.73,21.943257082398944,-0.0036961045300490138,2,0,-1,431.73,timer,electric car
50,426.56,21.692393510091698,-0.0006618298351684443,335,6,-1,426.56,timer,HGV
50,180.34,22.451181568836653,-0.005985167864043012,3,0,-1,180.34,timer,electric car
50,175.58,21.75435358961197,-0.0024608256390110743,336,6,-1,175.58,timer,HGV
50.74936085189681,0,27.77777777777778,0,4,-1,-1,0,start,electric car
50.74936085189681,0,27.77777777777778,0,4,0,-1,0,enter lane,electric car
50.74936085189681,0,27.77777777777778,0,337,-1,-1,0,start,HGV
50.74936085189681,0,27.77777777777778,0,337,6,-1,0,enter lane,HGV
51,947.0,22.504743639328506,0.0020248833568427033,0,0,-1,947.0,timer,electric car
51,947.04,22.515074868744513,0.002459902083603349,333,6,-1,947.04,timer,HGV
51,686.84,21.776772588357804,-0.006237629053704069,1,0,-1,686.84,timer,electric car
51,701.41,22.168459583594103,-0.011960307140106733,334,6,-1,701.41,timer,HGV
51,453.67,21.939560977868894,-0.0036961045300490138,2,0,-1,453.67,timer,electric car
51,448.26,21.69173168025653,-0.0006618298351684443,335,6,-1,448.26,timer,HGV
51,202.79,22.444736003444607,-0.006905962920049628,3,0,-1,202.79,timer,electric car
51,197.33,21.751703469693034,-0.0028394141988589312,336,6,-1,197.33,timer,HGV
51,6.96,27.777785210419168,5.930950090836514e-05,4,0,-1,6.96,timer,electric car
51,6.96,27.777787076072254,7.419666518728011e-05,337,6,-1,6.96,timer,HGV
52,969.5,22.506768522685352,0.0020248833568427033,0,0,-1,969.5,timer,electric car
52,969.56,22.517534770828114,0.002459902083603349,333,6,-1,969.56,timer,HGV
52,708.62,21.770534959304097,-0.006237629053704069,1,0,-1,708.62,timer,electric car
52,723.57,22.156499276453996,-0.011960307140106733,334,6,-1,723.57,timer,HGV
52,475.61,21.935864873338843,-0.0036961045300490138,2,0,-1,475.61,timer,electric car
52,469.96,21.691069850421364,-0.0006618298351684443,335,6,-1,469.96,timer,HGV
52,225.23,22.437369642996554,-0.007826757976056245,3,0,-1,225.23,timer,electric car
52,219.08,21.748674761214254,-0.0032180027587067886,336,6,-1,219.08,timer,HGV
52,30.52,22.166782530035515,-8.735603153792536e-05,4,0,-1,30.52,timer,electric car
52,30.97,22.758169406286928,-0.0002476036142451375,337,6,-1,30.97,timer,HGV
53,992.01,22.508793406042194,0.0020248833568427033,0,0,-1,992.01,timer,electric car
53,992.08,22.519994672911718,0.002459902083603349,333,6,-1,992.08,timer,HGV
53,730.39,21.764297330250393,-0.006237629053704069,1,0,-1,730.39,timer,electric car
53,745.72,22.14453896931389,-0.011960307140106733,334,6,-1,745.72,timer,HGV
53,497.54,21.932168768808793,-0.0036961045300490138,2,0,-1,497.54,timer,electric car
53,491.65,21.690408020586197,-0.0006618298351684443,335,6,-1,491.65,timer,HGV
53,247.66,22.429082487492497,-0.008747553032062861,3,0,-1,247.66,timer,electric car
53,240.83,21.745268675659016,-0.0035663042337668142,336,6,-1,240.83,timer,HGV
53,52.69,22.166607817972437,-0.0002620680946137736,4,0,-1,52.69,timer,electric car
53,53.73,22.75767419905844,-0.0007428108427354054,337,6,-1,53.73,timer,HGV
54,1014.52,22.510818289399037,0.0020248833568427033,0,0,-1,1014.52,timer,electric car
54,1014.6,22.522454574995322,0.002459902083603349,333,6,-1,1014.6,timer,HGV
54,752.15,21.75805970119669,-0.006237629053704069,1,0,-1,752.15,timer,electric car
54,767.86,22.13257866217378,-0.011960307140106733,334,6,-1,767.86,timer,HGV
54,519.47,21.928472664278743,-0.0036961045300490138,2,0,-1,519.47,timer,electric car
54,513.34,21.68974619075103,-0.0006618298351684443,335,6,-1,513.34,timer,HGV
54,270.08,22.419874536932433,-0.009668348088069477,3,0,-1,270.08,timer,electric car
54,262.57,21.741702371425248,-0.0035663042337668142,336,6,-1,262.57,timer,HGV
54,74.86,22.166258393846284,-0.0004367801576896218,4,0,-1,74.86,timer,electric car
54,76.49,22.75668378460146,-0.0012380180712256734,337,6,-1,76.49,timer,HGV
55,1037.03,22.51284317275588,0.0020248833568427033,0,0,-1,1037.03,timer,electric car
55,1037.12,22.524914477078926,0.002459902083603349,333,6,-1,1037.12,timer,HGV
55,773.9,21.751822072142986,-0.006237629053704069,1,0,-1,773.9,timer,electric car
55,789.99,22.120618355033674,-0.011960307140106733,334,6,-1,789.99,timer,HGV
55,541.4,21.924776559748693,-0.0036961045300490138,2,0,-1,541.4,timer,electric car
55,535.03,21.689084360915864,-0.0006618298351684443,335,6,-1,535.03,timer,HGV
55,292.5,22.410170093678165,-0.009705179890309735,3,0,-1,292.5,timer,electric car
55,284.31,21.73813606719148,-0.0035663042337668142,336,6,-1,284.31,timer,HGV
55,97.03,22.165734257657057,-0.00061149222076547,4,0,-1,97.03,timer,electric car
55,99.25,22.75519816291599,-0.0017332252997159414,337,6,-1,99.25,timer,HGV
56,1059.54,22.51486805611272,0.0020248833568427033,0,0,-1,1059.54,timer,electric car
56,1059.65,22.52737437916253,0.002459902083603349,333,6,-1,1059.65,timer,HGV
56,795.65,21.74558444308928,-0.006237629053704069,1,0,-1,795.65,timer,electric car
56,812.1,22.108658047893567,-0.011960307140106733,334,6,-1,812.1,timer,HGV
56,563.32,21.921080455218643,-0.0036961045300490138,2,0,-1,563.32,timer,electric car
56,556.72,21.688422531080697,-0.0006618298351684443,335,6,-1,556.72,timer,HGV
56,314.91,22.400464913787854,-0.009705179890309735,3,0,-1,314.91,timer,electric car
56,306.05,21.73456976295771,-0.0035663042337668142,336,6,-1,306.05,timer,HGV
56,119.2,22.16503540940475,-0.0007862042838413182,4,0,-1,119.2,timer,electric car
56,122.0,22.753217334002027,-0.0022284325282062095,337,6,-1,122.0,timer,HGV
57,1082.06,22.516892939469564,0.0020248833568427033,0,0,-1,1082.06,timer,electric car
57,1082.18,22.529834281246135,0.002459902083603349,333,6,-1,1082.18,timer,HGV
57,817.39,21.739346814035578,-0.006237629053704069,1,0,-1,817.39,timer,electric car
57,834.2,22.09669774075346,-0.011960307140106733,334,6,-1,834.2,timer,HGV
57,585.24,21.917384350688593,-0.0036961045300490138,2,0,-1,585.24,timer,electric car
57,578.41,21.68776070124553,-0.0006618298351684443,335,6,-1,578.41,timer,HGV
57,337.31,22.390759733897543,-0.009705179890309735,3,0,-1,337.31,timer,electric car
57,327.78,21.731003458723944,-0.0035663042337668142,336,6,-1,327.78,timer,HGV
57,141.36,22.16416184908937,-0.0009609163469171664,4,0,-1,141.36,timer,electric car
57,144.75,22.750741297859577,-0.0027236397566964775,337,6,-1,144.75,timer,HGV
58,1104.58,22.518917822826406,0.0020248833568427033,0,0,-1,1104.58,timer,electric car
58,1104.71,22.53229418332974,0.002459902083603349,333,6,-1,1104.71,timer,HGV
58,839.13,21.733109184981874,-0.006237629053704069,1,0,-1,839.13,timer,electric car
58,856.29,22.084737433613352,-0.011960307140106733,334,6,-1,856.29,timer,HGV
58,607.16,21.913688246158543,-0.0036961045300490138,2,0,-1,607.16,timer,electric car
58,600.1,21.687098871410363,-0.0006618298351684443,335,6,-1,600.1,timer,HGV
58,359.7,22.381054554007232,-0.009705179890309735,3,0,-1,359.7,timer,electric car
58,349.51,21.727437154490175,-0.0035663042337668142,336,6,-1,349.51,timer,HGV
58,163.52,22.163113576710916,-0.0011356284099930147,4,0,-1,163.52,timer,electric car
58,167.5,22.747770054488637,-0.0032188469851867456,337,6,-1,167.5,timer,HGV
59,1127.1,22.52094270618325,0.0020248833568427033,0,0,-1,1127.1,timer,electric car
59,1127.24,22.534754085413343,0.002459902083603349,333,6,-1,1127.24,timer,HGV
59,860.86,21.72687155592817,-0.006237629053704069,1,0,-1,860.86,timer,electric car
59,878.37,22.072777126473245,-0.011960307140106733,334,6,-1,878.37,timer,HGV
59,629.07,21.909992141628493,-0.0036961045300490138,2,0,-1,629.07,timer,electric car
59,621.79,21.686437041575196,-0.0006618298351684443,335,6,-1,621.79,timer,HGV
59,382.08,22.37134937411692,-0.009705179890309735,3,0,-1,382.08,timer,electric car
59,371.24,21.723870850256407,-0.0035663042337668142,336,6,-1,371.24,timer,HGV
59,185.68,22.161890592269383,-0.0013103404730688628,4,0,-1,185.68,timer,electric car
59,190.25,22.744303603889204,-0.0037140542136770136,337,6,-1,190.25,timer,HGV
59.52550796033322,0,27.77777777777778,0,5,-1,-1,0,start,electric car
59.52550796033322,0,27.77777777777778,0,5,0,-1,0,enter lane,electric car
59.52550796033322,0,27.77777777777778,0,338,-1,-1,0,start,HGV
59.52550796033322,0,27.77777777777778,0,338,6,-1,0,enter lane,HGV
60,1149.63,22.52296758954009,0.0020248833568427033,0,0,-1,1149.63,timer,electric car
60,1149.77,22.537213987496944,0.002459902083603349,333,6,-1,1149.77,timer,HGV
60,882.59,21.720633926874466,-0.006237629053704069,1,0,-1,882.59,timer,electric car
60,900.44,22.060816819333137,-0.011960307140106733,334,6,-1,900.44,timer,HGV
60,650.97,21.906296037098443,-0.0036961045300490138,2,0,-1,650.97,timer,electric car
60,643.48,21.685775211740026,-0.0006618298351684443,335,6,-1,643.48,timer,HGV
60,404.44,22.36164419422661,-0.009705179890309735,3,0,-1,404.44,timer,electric car
60,392.97,21.720304546022643,-0.0035663042337668142,336,6,-1,392.97,timer,HGV
60,207.85,22.160492895764776,-0.001485052536144711,4,0,-1,207.85,timer,electric car
60,212.99,22.740342565070318,-0.004184501080742764,337,6,-1,212.99,timer,HGV
60,13.18,27.777873979845786,0.000405494971323392,5,0,-1,13.18,timer,electric car
